"thread_id","checkpoint_ns","checkpoint_id","parent_checkpoint_id","type","checkpoint","checkpoint_metadata","last_access","user_id"
"2f90db8d-fa21-4162-86d6-a216dbfa2c8a","","1f03c279-1d98-6fc6-8019-e42e4f255ba1","1f03c279-1a23-62e8-8018-e896aa6e4503",NULL,"{""v"": 3, ""id"": ""1f03c279-1d98-6fc6-8019-e42e4f255ba1"", ""ts"": ""2025-05-29T00:55:09.683069+00:00"", ""pending_sends"": [], ""versions_seen"": {""end_turn"": {""branch:to:end_turn"": ""00000000000000000000000000000021.0.8521789812811317""}, ""__input__"": {}, ""__start__"": {""__start__"": ""00000000000000000000000000000001.0.2735474543916121""}, ""roll_dice"": {""branch:to:roll_dice"": ""00000000000000000000000000000024.0.30601610462182294""}, ""start_turn"": {""branch:to:start_turn"": ""00000000000000000000000000000023.0.6676236624758876""}, ""move_player"": {""branch:to:move_player"": ""00000000000000000000000000000025.0.746605559017191""}, ""check_doubles"": {""branch:to:check_doubles"": ""00000000000000000000000000000020.0.15945830839586828""}, ""check_game_end"": {""branch:to:check_game_end"": ""00000000000000000000000000000022.0.05850432471040046""}, ""handle_landing"": {""branch:to:handle_landing"": ""00000000000000000000000000000026.0.25417182777803127""}}, ""channel_versions"": {""players"": ""00000000000000000000000000000027.0.21201385197892153"", ""messages"": ""00000000000000000000000000000002.0.47642338479856416"", ""__start__"": ""00000000000000000000000000000002.0.6182540046660762"", ""last_roll"": ""00000000000000000000000000000025.0.27940475000556486"", ""properties"": ""00000000000000000000000000000002.0.22042262129938794"", ""game_events"": ""00000000000000000000000000000027.0.07822068985217079"", ""game_status"": ""00000000000000000000000000000024.0.612225224637616"", ""turn_number"": ""00000000000000000000000000000022.0.0020636778409900414"", ""chance_cards"": ""00000000000000000000000000000002.0.1363393049956898"", ""round_number"": ""00000000000000000000000000000022.0.30758645477139945"", ""doubles_rolled"": ""00000000000000000000000000000025.0.029949574122467126"", ""branch:to:end_turn"": ""00000000000000000000000000000022.0.02921251386719137"", ""branch:to:roll_dice"": ""00000000000000000000000000000025.0.9230014921417182"", ""branch:to:start_turn"": ""00000000000000000000000000000024.0.725241862696043"", ""current_player_index"": ""00000000000000000000000000000022.0.24944417241769035"", ""branch:to:move_player"": ""00000000000000000000000000000026.0.19019101966766738"", ""community_chest_cards"": ""00000000000000000000000000000002.0.1571206665936401"", ""branch:to:check_doubles"": ""00000000000000000000000000000027.0.697287390584138"", ""branch:to:check_game_end"": ""00000000000000000000000000000023.0.6959449649989575"", ""branch:to:handle_landing"": ""00000000000000000000000000000027.0.950377842157493""}}","{""step"": 25, ""source"": ""loop"", ""writes"": {""handle_landing"": {""players"": [{""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""Player""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""name"": ""Alice"", ""money"": 1300, ""in_jail"": false, ""bankrupt"": false, ""position"": 4, ""jail_cards"": 0, ""jail_turns"": 0, ""properties"": [], ""doubles_count"": 0}, ""method"": [null, ""model_construct""]}, {""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""Player""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""name"": ""Bob"", ""money"": 1500, ""in_jail"": false, ""bankrupt"": false, ""position"": 10, ""jail_cards"": 0, ""jail_turns"": 0, ""properties"": [], ""doubles_count"": 0}, ""method"": [null, ""model_construct""]}, {""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""Player""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""name"": ""Charlie"", ""money"": 1500, ""in_jail"": false, ""bankrupt"": false, ""position"": 7, ""jail_cards"": 0, ""jail_turns"": 0, ""properties"": [], ""doubles_count"": 0}, ""method"": [null, ""model_construct""]}, {""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""Player""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""name"": ""Diana"", ""money"": 1500, ""in_jail"": false, ""bankrupt"": false, ""position"": 7, ""jail_cards"": 0, ""jail_turns"": 0, ""properties"": [], ""doubles_count"": 0}, ""method"": [null, ""model_construct""]}], ""game_events"": [{""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""GameEvent""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""player"": ""Diana"", ""details"": {}, ""event_type"": ""card_draw"", ""description"": ""Drew Chance card"", ""money_change"": 0, ""property_involved"": null}, ""method"": [null, ""model_construct""]}]}}, ""parents"": {}, ""thread_id"": ""2f90db8d-fa21-4162-86d6-a216dbfa2c8a"", ""recursion_limit"": 500}","2025-05-28 20:55:08.650166-04",NULL
"2f90db8d-fa21-4162-86d6-a216dbfa2c8a","","1f03c279-1a23-62e8-8018-e896aa6e4503","1f03c279-1a1b-6a10-8017-e4a9a9e8edef",NULL,"{""v"": 3, ""id"": ""1f03c279-1a23-62e8-8018-e896aa6e4503"", ""ts"": ""2025-05-29T00:55:09.320249+00:00"", ""pending_sends"": [], ""versions_seen"": {""end_turn"": {""branch:to:end_turn"": ""00000000000000000000000000000021.0.8521789812811317""}, ""__input__"": {}, ""__start__"": {""__start__"": ""00000000000000000000000000000001.0.2735474543916121""}, ""roll_dice"": {""branch:to:roll_dice"": ""00000000000000000000000000000024.0.30601610462182294""}, ""start_turn"": {""branch:to:start_turn"": ""00000000000000000000000000000023.0.6676236624758876""}, ""move_player"": {""branch:to:move_player"": ""00000000000000000000000000000025.0.746605559017191""}, ""check_doubles"": {""branch:to:check_doubles"": ""00000000000000000000000000000020.0.15945830839586828""}, ""check_game_end"": {""branch:to:check_game_end"": ""00000000000000000000000000000022.0.05850432471040046""}, ""handle_landing"": {""branch:to:handle_landing"": ""00000000000000000000000000000019.0.02235840293715985""}}, ""channel_versions"": {""players"": ""00000000000000000000000000000026.0.643918027094734"", ""messages"": ""00000000000000000000000000000002.0.47642338479856416"", ""__start__"": ""00000000000000000000000000000002.0.6182540046660762"", ""last_roll"": ""00000000000000000000000000000025.0.27940475000556486"", ""properties"": ""00000000000000000000000000000002.0.22042262129938794"", ""game_events"": ""00000000000000000000000000000026.0.0832294289285217"", ""game_status"": ""00000000000000000000000000000024.0.612225224637616"", ""turn_number"": ""00000000000000000000000000000022.0.0020636778409900414"", ""chance_cards"": ""00000000000000000000000000000002.0.1363393049956898"", ""round_number"": ""00000000000000000000000000000022.0.30758645477139945"", ""doubles_rolled"": ""00000000000000000000000000000025.0.029949574122467126"", ""branch:to:end_turn"": ""00000000000000000000000000000022.0.02921251386719137"", ""branch:to:roll_dice"": ""00000000000000000000000000000025.0.9230014921417182"", ""branch:to:start_turn"": ""00000000000000000000000000000024.0.725241862696043"", ""current_player_index"": ""00000000000000000000000000000022.0.24944417241769035"", ""branch:to:move_player"": ""00000000000000000000000000000026.0.19019101966766738"", ""community_chest_cards"": ""00000000000000000000000000000002.0.1571206665936401"", ""branch:to:check_doubles"": ""00000000000000000000000000000021.0.024933721066930148"", ""branch:to:check_game_end"": ""00000000000000000000000000000023.0.6959449649989575"", ""branch:to:handle_landing"": ""00000000000000000000000000000026.0.25417182777803127""}}","{""step"": 24, ""source"": ""loop"", ""writes"": {""move_player"": {""players"": [{""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""Player""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""name"": ""Alice"", ""money"": 1300, ""in_jail"": false, ""bankrupt"": false, ""position"": 4, ""jail_cards"": 0, ""jail_turns"": 0, ""properties"": [], ""doubles_count"": 0}, ""method"": [null, ""model_construct""]}, {""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""Player""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""name"": ""Bob"", ""money"": 1500, ""in_jail"": false, ""bankrupt"": false, ""position"": 10, ""jail_cards"": 0, ""jail_turns"": 0, ""properties"": [], ""doubles_count"": 0}, ""method"": [null, ""model_construct""]}, {""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""Player""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""name"": ""Charlie"", ""money"": 1500, ""in_jail"": false, ""bankrupt"": false, ""position"": 7, ""jail_cards"": 0, ""jail_turns"": 0, ""properties"": [], ""doubles_count"": 0}, ""method"": [null, ""model_construct""]}, {""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""Player""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""name"": ""Diana"", ""money"": 1500, ""in_jail"": false, ""bankrupt"": false, ""position"": 7, ""jail_cards"": 0, ""jail_turns"": 0, ""properties"": [], ""doubles_count"": 0}, ""method"": [null, ""model_construct""]}], ""game_events"": [{""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""GameEvent""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""player"": ""Diana"", ""details"": {""passed_go"": false, ""new_position"": 7, ""old_position"": 0}, ""event_type"": ""player_move"", ""description"": ""Moved from position 0 to 7"", ""money_change"": 0, ""property_involved"": null}, ""method"": [null, ""model_construct""]}]}}, ""parents"": {}, ""thread_id"": ""2f90db8d-fa21-4162-86d6-a216dbfa2c8a"", ""recursion_limit"": 500}","2025-05-28 20:55:08.650166-04",NULL
"2f90db8d-fa21-4162-86d6-a216dbfa2c8a","","1f03c279-1a1b-6a10-8017-e4a9a9e8edef","1f03c279-1a14-6aa1-8016-f906527b253b",NULL,"{""v"": 3, ""id"": ""1f03c279-1a1b-6a10-8017-e4a9a9e8edef"", ""ts"": ""2025-05-29T00:55:09.317160+00:00"", ""pending_sends"": [], ""versions_seen"": {""end_turn"": {""branch:to:end_turn"": ""00000000000000000000000000000021.0.8521789812811317""}, ""__input__"": {}, ""__start__"": {""__start__"": ""00000000000000000000000000000001.0.2735474543916121""}, ""roll_dice"": {""branch:to:roll_dice"": ""00000000000000000000000000000024.0.30601610462182294""}, ""start_turn"": {""branch:to:start_turn"": ""00000000000000000000000000000023.0.6676236624758876""}, ""move_player"": {""branch:to:move_player"": ""00000000000000000000000000000018.0.826722343801947""}, ""check_doubles"": {""branch:to:check_doubles"": ""00000000000000000000000000000020.0.15945830839586828""}, ""check_game_end"": {""branch:to:check_game_end"": ""00000000000000000000000000000022.0.05850432471040046""}, ""handle_landing"": {""branch:to:handle_landing"": ""00000000000000000000000000000019.0.02235840293715985""}}, ""channel_versions"": {""players"": ""00000000000000000000000000000022.0.49628344111569767"", ""messages"": ""00000000000000000000000000000002.0.47642338479856416"", ""__start__"": ""00000000000000000000000000000002.0.6182540046660762"", ""last_roll"": ""00000000000000000000000000000025.0.27940475000556486"", ""properties"": ""00000000000000000000000000000002.0.22042262129938794"", ""game_events"": ""00000000000000000000000000000025.0.7224672510722995"", ""game_status"": ""00000000000000000000000000000024.0.612225224637616"", ""turn_number"": ""00000000000000000000000000000022.0.0020636778409900414"", ""chance_cards"": ""00000000000000000000000000000002.0.1363393049956898"", ""round_number"": ""00000000000000000000000000000022.0.30758645477139945"", ""doubles_rolled"": ""00000000000000000000000000000025.0.029949574122467126"", ""branch:to:end_turn"": ""00000000000000000000000000000022.0.02921251386719137"", ""branch:to:roll_dice"": ""00000000000000000000000000000025.0.9230014921417182"", ""branch:to:start_turn"": ""00000000000000000000000000000024.0.725241862696043"", ""current_player_index"": ""00000000000000000000000000000022.0.24944417241769035"", ""branch:to:move_player"": ""00000000000000000000000000000025.0.746605559017191"", ""community_chest_cards"": ""00000000000000000000000000000002.0.1571206665936401"", ""branch:to:check_doubles"": ""00000000000000000000000000000021.0.024933721066930148"", ""branch:to:check_game_end"": ""00000000000000000000000000000023.0.6959449649989575"", ""branch:to:handle_landing"": ""00000000000000000000000000000020.0.3636670458244293""}}","{""step"": 23, ""source"": ""loop"", ""writes"": {""roll_dice"": {""last_roll"": {""die1"": 6, ""die2"": 1}, ""game_events"": [{""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""GameEvent""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""player"": ""Diana"", ""details"": {""dice_roll"": {""die1"": 6, ""die2"": 1}}, ""event_type"": ""dice_roll"", ""description"": ""Rolled 6 and 1"", ""money_change"": 0, ""property_involved"": null}, ""method"": [null, ""model_construct""]}], ""doubles_rolled"": false}}, ""parents"": {}, ""thread_id"": ""2f90db8d-fa21-4162-86d6-a216dbfa2c8a"", ""recursion_limit"": 500}","2025-05-28 20:55:08.650166-04",NULL
"2f90db8d-fa21-4162-86d6-a216dbfa2c8a","","1f03c279-1a14-6aa1-8016-f906527b253b","1f03c279-19f1-6f63-8015-97e339766863",NULL,"{""v"": 3, ""id"": ""1f03c279-1a14-6aa1-8016-f906527b253b"", ""ts"": ""2025-05-29T00:55:09.314303+00:00"", ""pending_sends"": [], ""versions_seen"": {""end_turn"": {""branch:to:end_turn"": ""00000000000000000000000000000021.0.8521789812811317""}, ""__input__"": {}, ""__start__"": {""__start__"": ""00000000000000000000000000000001.0.2735474543916121""}, ""roll_dice"": {""branch:to:roll_dice"": ""00000000000000000000000000000017.0.7255133058409438""}, ""start_turn"": {""branch:to:start_turn"": ""00000000000000000000000000000023.0.6676236624758876""}, ""move_player"": {""branch:to:move_player"": ""00000000000000000000000000000018.0.826722343801947""}, ""check_doubles"": {""branch:to:check_doubles"": ""00000000000000000000000000000020.0.15945830839586828""}, ""check_game_end"": {""branch:to:check_game_end"": ""00000000000000000000000000000022.0.05850432471040046""}, ""handle_landing"": {""branch:to:handle_landing"": ""00000000000000000000000000000019.0.02235840293715985""}}, ""channel_versions"": {""players"": ""00000000000000000000000000000022.0.49628344111569767"", ""messages"": ""00000000000000000000000000000002.0.47642338479856416"", ""__start__"": ""00000000000000000000000000000002.0.6182540046660762"", ""last_roll"": ""00000000000000000000000000000018.0.9680409400925009"", ""properties"": ""00000000000000000000000000000002.0.22042262129938794"", ""game_events"": ""00000000000000000000000000000024.0.7159187559343716"", ""game_status"": ""00000000000000000000000000000024.0.612225224637616"", ""turn_number"": ""00000000000000000000000000000022.0.0020636778409900414"", ""chance_cards"": ""00000000000000000000000000000002.0.1363393049956898"", ""round_number"": ""00000000000000000000000000000022.0.30758645477139945"", ""doubles_rolled"": ""00000000000000000000000000000022.0.6522037304106827"", ""branch:to:end_turn"": ""00000000000000000000000000000022.0.02921251386719137"", ""branch:to:roll_dice"": ""00000000000000000000000000000024.0.30601610462182294"", ""branch:to:start_turn"": ""00000000000000000000000000000024.0.725241862696043"", ""current_player_index"": ""00000000000000000000000000000022.0.24944417241769035"", ""branch:to:move_player"": ""00000000000000000000000000000019.0.7703117565064113"", ""community_chest_cards"": ""00000000000000000000000000000002.0.1571206665936401"", ""branch:to:check_doubles"": ""00000000000000000000000000000021.0.024933721066930148"", ""branch:to:check_game_end"": ""00000000000000000000000000000023.0.6959449649989575"", ""branch:to:handle_landing"": ""00000000000000000000000000000020.0.3636670458244293""}}","{""step"": 22, ""source"": ""loop"", ""writes"": {""start_turn"": {""game_events"": [{""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""GameEvent""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""player"": ""Diana"", ""details"": {}, ""event_type"": ""turn_start"", ""description"": ""Diana starts their turn"", ""money_change"": 0, ""property_involved"": null}, ""method"": [null, ""model_construct""]}], ""game_status"": ""playing""}}, ""parents"": {}, ""thread_id"": ""2f90db8d-fa21-4162-86d6-a216dbfa2c8a"", ""recursion_limit"": 500}","2025-05-28 20:55:08.650166-04",NULL
"2f90db8d-fa21-4162-86d6-a216dbfa2c8a","","1f03c279-19f1-6f63-8015-97e339766863","1f03c279-19f0-6fd7-8014-67b87b6b5669",NULL,"{""v"": 3, ""id"": ""1f03c279-19f1-6f63-8015-97e339766863"", ""ts"": ""2025-05-29T00:55:09.300096+00:00"", ""pending_sends"": [], ""versions_seen"": {""end_turn"": {""branch:to:end_turn"": ""00000000000000000000000000000021.0.8521789812811317""}, ""__input__"": {}, ""__start__"": {""__start__"": ""00000000000000000000000000000001.0.2735474543916121""}, ""roll_dice"": {""branch:to:roll_dice"": ""00000000000000000000000000000017.0.7255133058409438""}, ""start_turn"": {""branch:to:start_turn"": ""00000000000000000000000000000016.0.9270048481489639""}, ""move_player"": {""branch:to:move_player"": ""00000000000000000000000000000018.0.826722343801947""}, ""check_doubles"": {""branch:to:check_doubles"": ""00000000000000000000000000000020.0.15945830839586828""}, ""check_game_end"": {""branch:to:check_game_end"": ""00000000000000000000000000000022.0.05850432471040046""}, ""handle_landing"": {""branch:to:handle_landing"": ""00000000000000000000000000000019.0.02235840293715985""}}, ""channel_versions"": {""players"": ""00000000000000000000000000000022.0.49628344111569767"", ""messages"": ""00000000000000000000000000000002.0.47642338479856416"", ""__start__"": ""00000000000000000000000000000002.0.6182540046660762"", ""last_roll"": ""00000000000000000000000000000018.0.9680409400925009"", ""properties"": ""00000000000000000000000000000002.0.22042262129938794"", ""game_events"": ""00000000000000000000000000000022.0.508083749504548"", ""game_status"": ""00000000000000000000000000000017.0.15632972997432604"", ""turn_number"": ""00000000000000000000000000000022.0.0020636778409900414"", ""chance_cards"": ""00000000000000000000000000000002.0.1363393049956898"", ""round_number"": ""00000000000000000000000000000022.0.30758645477139945"", ""doubles_rolled"": ""00000000000000000000000000000022.0.6522037304106827"", ""branch:to:end_turn"": ""00000000000000000000000000000022.0.02921251386719137"", ""branch:to:roll_dice"": ""00000000000000000000000000000018.0.9487244988254638"", ""branch:to:start_turn"": ""00000000000000000000000000000023.0.6676236624758876"", ""current_player_index"": ""00000000000000000000000000000022.0.24944417241769035"", ""branch:to:move_player"": ""00000000000000000000000000000019.0.7703117565064113"", ""community_chest_cards"": ""00000000000000000000000000000002.0.1571206665936401"", ""branch:to:check_doubles"": ""00000000000000000000000000000021.0.024933721066930148"", ""branch:to:check_game_end"": ""00000000000000000000000000000023.0.6959449649989575"", ""branch:to:handle_landing"": ""00000000000000000000000000000020.0.3636670458244293""}}","{""step"": 21, ""source"": ""loop"", ""writes"": {""check_game_end"": null}, ""parents"": {}, ""thread_id"": ""2f90db8d-fa21-4162-86d6-a216dbfa2c8a"", ""recursion_limit"": 500}","2025-05-28 20:55:08.650166-04",NULL
"2f90db8d-fa21-4162-86d6-a216dbfa2c8a","","1f03c279-19f0-6fd7-8014-67b87b6b5669","1f03c279-19ea-6914-8013-b1f4357311bd",NULL,"{""v"": 3, ""id"": ""1f03c279-19f0-6fd7-8014-67b87b6b5669"", ""ts"": ""2025-05-29T00:55:09.299696+00:00"", ""pending_sends"": [], ""versions_seen"": {""end_turn"": {""branch:to:end_turn"": ""00000000000000000000000000000021.0.8521789812811317""}, ""__input__"": {}, ""__start__"": {""__start__"": ""00000000000000000000000000000001.0.2735474543916121""}, ""roll_dice"": {""branch:to:roll_dice"": ""00000000000000000000000000000017.0.7255133058409438""}, ""start_turn"": {""branch:to:start_turn"": ""00000000000000000000000000000016.0.9270048481489639""}, ""move_player"": {""branch:to:move_player"": ""00000000000000000000000000000018.0.826722343801947""}, ""check_doubles"": {""branch:to:check_doubles"": ""00000000000000000000000000000020.0.15945830839586828""}, ""check_game_end"": {""branch:to:check_game_end"": ""00000000000000000000000000000015.0.8654140351825838""}, ""handle_landing"": {""branch:to:handle_landing"": ""00000000000000000000000000000019.0.02235840293715985""}}, ""channel_versions"": {""players"": ""00000000000000000000000000000022.0.49628344111569767"", ""messages"": ""00000000000000000000000000000002.0.47642338479856416"", ""__start__"": ""00000000000000000000000000000002.0.6182540046660762"", ""last_roll"": ""00000000000000000000000000000018.0.9680409400925009"", ""properties"": ""00000000000000000000000000000002.0.22042262129938794"", ""game_events"": ""00000000000000000000000000000022.0.508083749504548"", ""game_status"": ""00000000000000000000000000000017.0.15632972997432604"", ""turn_number"": ""00000000000000000000000000000022.0.0020636778409900414"", ""chance_cards"": ""00000000000000000000000000000002.0.1363393049956898"", ""round_number"": ""00000000000000000000000000000022.0.30758645477139945"", ""doubles_rolled"": ""00000000000000000000000000000022.0.6522037304106827"", ""branch:to:end_turn"": ""00000000000000000000000000000022.0.02921251386719137"", ""branch:to:roll_dice"": ""00000000000000000000000000000018.0.9487244988254638"", ""branch:to:start_turn"": ""00000000000000000000000000000017.0.9148422102307403"", ""current_player_index"": ""00000000000000000000000000000022.0.24944417241769035"", ""branch:to:move_player"": ""00000000000000000000000000000019.0.7703117565064113"", ""community_chest_cards"": ""00000000000000000000000000000002.0.1571206665936401"", ""branch:to:check_doubles"": ""00000000000000000000000000000021.0.024933721066930148"", ""branch:to:check_game_end"": ""00000000000000000000000000000022.0.05850432471040046"", ""branch:to:handle_landing"": ""00000000000000000000000000000020.0.3636670458244293""}}","{""step"": 20, ""source"": ""loop"", ""writes"": {""end_turn"": {""players"": [{""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""Player""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""name"": ""Alice"", ""money"": 1300, ""in_jail"": false, ""bankrupt"": false, ""position"": 4, ""jail_cards"": 0, ""jail_turns"": 0, ""properties"": [], ""doubles_count"": 0}, ""method"": [null, ""model_construct""]}, {""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""Player""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""name"": ""Bob"", ""money"": 1500, ""in_jail"": false, ""bankrupt"": false, ""position"": 10, ""jail_cards"": 0, ""jail_turns"": 0, ""properties"": [], ""doubles_count"": 0}, ""method"": [null, ""model_construct""]}, {""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""Player""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""name"": ""Charlie"", ""money"": 1500, ""in_jail"": false, ""bankrupt"": false, ""position"": 7, ""jail_cards"": 0, ""jail_turns"": 0, ""properties"": [], ""doubles_count"": 0}, ""method"": [null, ""model_construct""]}, {""id"": [""haive"", ""games"", ""monopoly"", ""models"", ""Player""], ""lc"": 2, ""type"": ""constructor"", ""kwargs"": {""name"": ""Diana"", ""money"": 1500, ""in_jail"": false, ""bankrupt"": false, ""position"": 7, ""jail_cards"": 0, ""jail_turns"": 0, ""properties"": [], ""doubles_count"": 0}, ""method"": [null, ""model_construct""]}], ""game_events"": [], ""turn_number"": 4, ""round_number"": 1, ""doubles_rolled"": false, ""current_player_index"": 3}}, ""parents"": {}, ""thread_id"": ""2f90db8d-fa21-4162-86d6-a216dbfa2c8a"", ""recursion_limit"": 500}","2025-05-28 20:55:08.650166-04",NULL
"2f90db8d-fa21-4162-86d6-a216dbfa2c8a","","1f03c279-19ea-6914-8013-b1f4357311bd","1f03c279-19e9-6794-8012-67a75e0a6f9c",NULL,"{""v"": 3, ""id"": ""1f03c279-19ea-6914-8013-b1f4357311bd"", ""ts"": ""2025-05-29T00:55:09.297067+00:00"", ""pending_sends"": [], ""versions_seen"": {""end_turn"": {""branch:to:end_turn"": ""00000000000000000000000000000014.0.9308429133379693""}, ""__input__"": {}, ""__start__"": {""__start__"": ""00000000000000000000000000000001.0.2735474543916121""}, ""roll_dice"": {""branch:to:roll_dice"": ""00000000000000000000000000000017.0.7255133058409438""}, ""start_turn"": {""branch:to:start_turn"": ""00000000000000000000000000000016.0.9270048481489639""}, ""move_player"": {""branch:to:move_player"": ""00000000000000000000000000000018.0.826722343801947""}, ""check_doubles"": {""branch:to:check_doubles"": ""00000000000000000000000000000020.0.15945830839586828""}, ""check_game_end"": {""branch:to:check_game_end"": ""00000000000000000000000000000015.0.8654140351825838""}, ""handle_landing"": {""branch:to:handle_landing"": ""00000000000000000000000000000019.0.02235840293715985""}}, ""channel_versions"": {""players"": ""00000000000000000000000000000020.0.26092250578701026"", ""messages"": ""00000000000000000000000000000002.0.47642338479856416"", ""__start__"": ""00000000000000000000000000000002.0.6182540046660762"", ""last_roll"": ""00000000000000000000000000000018.0.9680409400925009"", ""properties"": ""00000000000000000000000000000002.0.22042262129938794"", ""game_events"": ""00000000000000000000000000000020.0.1345000482386146"", ""game_status"": ""00000000000000000000000000000017.0.15632972997432604"", ""turn_number"": ""00000000000000000000000000000015.0.6974267054234811"", ""chance_cards"": ""00000000000000000000000000000002.0.1363393049956898"", ""round_number"": ""00000000000000000000000000000015.0.6891623764425128"", ""doubles_rolled"": ""00000000000000000000000000000018.0.7905920728769167"", ""branch:to:end_turn"": ""00000000000000000000000000000021.0.8521789812811317"", ""branch:to:roll_dice"": ""00000000000000000000000000000018.0.9487244988254638"", ""branch:to:start_turn"": ""00000000000000000000000000000017.0.9148422102307403"", ""current_player_index"": ""00000000000000000000000000000015.0.3508957995542229"", ""branch:to:move_player"": ""00000000000000000000000000000019.0.7703117565064113"", ""community_chest_cards"": ""00000000000000000000000000000002.0.1571206665936401"", ""branch:to:check_doubles"": ""00000000000000000000000000000021.0.024933721066930148"", ""branch:to:check_game_end"": ""00000000000000000000000000000016.0.34322024544532204"", ""branch:to:handle_landing"": ""00000000000000000000000000000020.0.3636670458244293""}}","{""step"": 19, ""source"": ""loop"", ""writes"": {""check_doubles"": null}, ""parents"": {}, ""thread_id"": ""2f90db8d-fa21-4162-86d6-a216dbfa2c8a"", ""recursion_limit"": 500}","2025-05-28 20:55:08.650166-04",NULL
